,B1_mean,B1_std,B1_skew,B1_rms,B1_p2p,B2_mean,B2_std,B2_skew,B2_rms,B2_p2p,B3_mean,B3_std,B3_skew,B3_rms,B3_p2p,B4_mean,B4_std,B4_skew,B4_rms,B4_p2p
2004-03-04 19:02:46,0.06146301088920342,0.07850130871038942,0.026194862738493613,0.07855574192933241,0.845,0.07174842521607461,0.09058446657950422,0.15095269489853275,0.0905866885474854,0.96,0.05367933004541185,0.06795168243092063,-0.028356497268259253,0.06798850842025292,0.691,0.042584354704818146,0.05368283644549628,-0.02265753701640094,0.05380439558281854,0.481
2004-03-04 19:12:46,0.06216289857903172,0.07996252195543944,0.11855134279846632,0.07998694165606042,1.084,0.07239425753210577,0.09196755894860452,0.09500788089101038,0.09197996350940653,0.855,0.05507685922164102,0.06990883529281836,-0.011592007947141552,0.06991865167774762,0.6910000000000001,0.04238830020996977,0.054034906241391,-0.03450825747564944,0.05411505684116669,0.5389999999999999
2004-03-04 19:22:46,0.0639399873040671,0.08225357173125111,0.05940145328798562,0.08227952990304732,0.9450000000000001,0.07332643195468462,0.09300882682310571,0.15323385923281616,0.09302517922016487,1.045,0.05363401533277906,0.06807859645424524,0.0031956601059643366,0.06808851554784591,0.825,0.04355823038234153,0.05522301465992744,0.02688984375351653,0.05528344719856877,0.5720000000000001
2004-03-04 19:32:46,0.06230255383563595,0.0801670354006496,0.043676094950909454,0.08018308862564429,0.9079999999999999,0.07226441720787112,0.09204523931686344,0.15332492627832903,0.09205564756252953,0.991,0.05308901801845739,0.06737396520712477,-0.03374959883504987,0.06737919164382662,0.786,0.0437762097758664,0.05553532490293895,0.007335652733546721,0.05562729515804208,0.517
2004-03-04 19:42:46,0.06112275990038559,0.07817100432026174,0.014843895023502087,0.07820408587042277,0.815,0.07227306020801788,0.0919285072581659,0.18014484901081498,0.09194477416453208,1.116,0.055958152253526836,0.07094869859653492,0.048971973435536595,0.07097479829672916,0.664,0.04254846428048076,0.0541504698410293,0.012080313554963236,0.05427481780212154,0.567
2004-03-04 19:52:46,0.06247575565213138,0.08031397219147018,0.04018183068559534,0.08032696958115561,0.921,0.07303613457688297,0.09287206710844548,0.169530113404182,0.09289870711522763,1.045,0.05482606572586429,0.06979113698980971,0.007038794538895749,0.0698269298818545,0.659,0.0437450070804223,0.05602327414926499,0.014061966461525327,0.05612507830956364,0.503
2004-03-04 20:02:46,0.06185204355681431,0.07924402950120428,0.05100050428713054,0.07928061853576723,1.097,0.0729403291176325,0.09298870489154658,0.15772029800751353,0.09300966321327808,0.937,0.05621763757995953,0.07121187342466757,0.026420147462152727,0.07123515177207546,0.742,0.04260559597636483,0.05411397858022498,-0.023861963615062272,0.05420384163570653,0.5640000000000001
2004-03-04 20:12:46,0.06397509644025545,0.08185639641267148,0.04161385671060205,0.08188260364286745,0.894,0.07279901362371177,0.09212694647338926,0.1385140286503033,0.09215224724179268,0.855,0.05658401289125458,0.07139763324906855,0.017514852370111685,0.07141085512715625,0.635,0.04328258215733069,0.05505331406290256,0.03550279181041731,0.05512187686966274,0.5940000000000001
2004-03-04 20:22:46,0.06167200546901675,0.07905803067526664,0.111669907912819,0.07906819358798736,0.8300000000000001,0.0727037941305725,0.09211722476793748,0.09111907554765024,0.09214832650588849,1.072,0.05352629522925846,0.06815873267313058,0.017084312103864605,0.06817359456596615,1.182,0.04369104936764332,0.05544993309924093,-0.049330980784986864,0.05554641411733961,0.7150000000000001
2004-03-04 20:32:46,0.06323526539381819,0.0815983130383025,0.016551451130569866,0.08161699997127288,0.996,0.07302881000048833,0.09281881521575402,0.18333128205949523,0.09283106206589183,0.964,0.05406694662825295,0.06875202764999461,0.041688043638317546,0.06877140096794099,0.7889999999999999,0.0431276429513146,0.05494101316192564,0.07305091754002548,0.05501253025700237,0.5489999999999999
2004-03-04 20:42:46,0.06182289174276114,0.07932229586691136,0.008090141517256523,0.07936258558798666,0.798,0.07212158796816186,0.09143452319400566,0.12233248576988831,0.09145244600537074,0.8959999999999999,0.05562190536647238,0.07024766729775694,0.05278676260789313,0.07027949996713584,0.622,0.04289818838810319,0.054292167126022285,0.0647892410217118,0.05436184701299786,0.5660000000000001
2004-03-04 20:52:46,0.06175980272474195,0.07945250803381133,0.06996133517242945,0.07947408527921733,0.798,0.07334825919234284,0.09275844961983389,0.16887196112490377,0.09278384233532143,0.906,0.054232335563259605,0.06849722537515791,0.0366359604505114,0.06851515369218081,0.681,0.043095073001609877,0.05450043369977813,0.03330155717115289,0.0546020123701576,0.603
2004-03-04 21:02:46,0.06250002441525443,0.08037249253358937,0.12446161202663561,0.0803984067248641,0.9159999999999999,0.07086605791298342,0.08984237330589184,0.10580545757157434,0.08986436763554101,0.787,0.053521021534254185,0.06797148935508061,0.022071666942065592,0.06798500055744604,0.6859999999999999,0.04331617754773056,0.05513865763574767,0.01552761489097314,0.05521209565499696,0.5569999999999999
2004-03-04 21:12:46,0.06290146003222766,0.080473273701231,0.013862630768599766,0.08052325490076434,0.837,0.07212149030714289,0.09166845788304843,0.16958526828192855,0.09168506572456507,0.9430000000000001,0.056703745300063176,0.07160961968027457,0.011529713891731514,0.07164452413661256,0.774,0.04348596122857401,0.05505381886265218,0.04049170684371064,0.055171366943873965,0.517
2004-03-04 21:22:46,0.06344098832950819,0.08146247358413611,0.027634990725998263,0.08148893247265536,0.857,0.0725480736364076,0.09174614263046696,0.1499563221811923,0.0917543007261417,0.8620000000000001,0.054214512427363776,0.06897861107902066,-0.04735810749581766,0.06899775588314452,0.6910000000000001,0.04296630694858009,0.05444365577833509,0.03400740373856593,0.054506739649515634,0.596
2004-03-04 21:32:46,0.06261404365447512,0.07996257746431047,-0.008078277648837551,0.07999042834238215,0.8029999999999999,0.07122896625811737,0.09034915492602931,0.18536154909078761,0.09036639289628742,0.921,0.054263977733286964,0.06874727663855655,0.03143723184923024,0.06875546544824872,0.6859999999999999,0.04306294252648892,0.054466661736689535,-0.031053586456894787,0.054565310536288325,0.552
2004-03-04 21:42:46,0.062069046340153096,0.0795403652564641,0.012931537746536536,0.07956727356771232,0.865,0.07030611846281544,0.08922414769956782,0.13270543469444773,0.08924074896012807,0.931,0.0534508520923863,0.06757227978391966,0.016256826812773906,0.06759060559967146,0.743,0.04241667073587424,0.053735066683892614,0.016760165761002685,0.053813556582103315,0.489
2004-03-04 21:52:46,0.06135377703989397,0.07825361784811151,0.025313583913521138,0.07826815256690078,0.735,0.07163269690902847,0.09090620028036907,0.1230345621585783,0.09093082353462435,1.0499999999999998,0.0551852141217827,0.0696740718457763,0.047151117267139754,0.06970139375382071,0.757,0.04232403925972801,0.05355513090293399,0.05333154656685319,0.053622139589838254,0.537
