,B1_mean,B1_std,B1_skew,B1_rms,B1_p2p,B2_mean,B2_std,B2_skew,B2_rms,B2_p2p,B3_mean,B3_std,B3_skew,B3_rms,B3_p2p,B4_mean,B4_std,B4_skew,B4_rms,B4_p2p
2004-02-12 12:12:39,0.06237125836222416,0.0792245844907782,0.033481583099960764,0.0792428736793189,0.815,0.07550495629669339,0.0951273609612409,0.08217144457605766,0.09514460891863293,0.793,0.08223799990233874,0.10600915015348415,0.061260861508382475,0.10602570430392444,1.218,0.04417080912153785,0.05544061255782932,0.03624671421135812,0.05552452960064074,0.54
2004-02-12 12:22:39,0.06083705259045822,0.07762551856432799,0.019470703184907134,0.07763912783893447,0.913,0.07464759021436533,0.09331047926626979,0.06996927237568773,0.09332898493331555,0.8180000000000001,0.08055198007715209,0.10458755814350813,0.10493842331303874,0.10460279262903202,1.595,0.04360154304409258,0.054701403974947674,0.0014384810333014392,0.05477077135118716,0.505
2004-02-12 12:32:39,0.06109014112017134,0.07736738469875891,0.025676466895003018,0.07740419179014077,0.778,0.07483221837003735,0.09436813706953902,0.09279822805840798,0.0943827193391307,1.045,0.08078705014893349,0.1044103452288834,-0.01503133127050498,0.10442433724516637,1.213,0.043524488500413926,0.054602214469895057,-0.03366495543516543,0.05469114502198336,0.456
2004-02-12 12:42:39,0.06259866204404413,0.07985356531667373,0.036634756596476546,0.07985841455545742,0.852,0.07548815860149384,0.09483047086471763,0.09951219694874609,0.09483664357359395,0.776,0.08062556765467017,0.10488455983706525,0.05491347046004583,0.10489663585679453,1.326,0.044679281214901986,0.05618204583526769,0.0034293502197316026,0.05625518016307857,0.513
2004-02-12 12:52:39,0.06234069046340073,0.07918356474685086,0.024793227272938326,0.07921703904071795,0.8049999999999999,0.07560125006103757,0.09476843790151065,0.10751553083753031,0.094781239563595,0.847,0.08039816397284996,0.10365570051418597,0.004058251313405354,0.10366524175330363,1.37,0.044245519800769774,0.055550133858621974,0.010989040774523036,0.05563183547411197,0.447
2004-02-12 13:02:39,0.06162976707847048,0.07864894818243864,-0.013387632273120877,0.07866180939836745,0.725,0.07528429122515723,0.09462762441579997,0.0805556183904015,0.09463317501989672,0.987,0.08099931637286957,0.10470876806188693,0.024891887802496755,0.10472226236095075,1.396,0.04468836368963167,0.05623160847496462,0.0371018694478784,0.056324186934995996,0.538
2004-02-12 13:12:39,0.061884955320083805,0.07843091842954435,0.016516119705018126,0.07845498036790617,0.8200000000000001,0.07599184530494661,0.09568657089108355,0.09873756570880327,0.09569212359790993,0.9059999999999999,0.08330416524244287,0.1086957226987658,-0.03883865255012467,0.10870511888238726,1.7189999999999999,0.04454856194149975,0.05611091748275641,-0.019908399984946708,0.056175028872633904,0.5760000000000001
2004-02-12 13:22:39,0.06124630108892012,0.07760856675037517,0.02043834753131989,0.07762448814783195,0.849,0.07403252111919466,0.09292764558964087,0.0963556315270896,0.09294026609163882,0.864,0.08016592607060845,0.10421088843062859,0.05813142852986028,0.104217883094023,1.7530000000000001,0.043482103618339686,0.05476243783514635,-0.03368909279914884,0.054830766987592636,0.5860000000000001
2004-02-12 13:32:39,0.06147629278773367,0.07778027602281305,0.0035624444202039408,0.07782727773993013,0.761,0.07533194980223569,0.09495414874022672,0.10600139863304765,0.09496844768123333,0.8300000000000001,0.08176219541969808,0.10521837361813373,0.08362340913478533,0.10523231736124429,1.3250000000000002,0.044156159968747145,0.05554342759831508,-0.0005071098310431511,0.055627022595620336,0.451
2004-02-12 13:42:39,0.06184325406513929,0.07890395817650608,-0.0320498961971475,0.07893448896101438,0.874,0.07581947360710942,0.09547638631161565,0.1417383511612635,0.0954771500207396,0.933,0.08151184139850559,0.10675647976267645,0.02695390203360316,0.10676337084582431,1.8530000000000002,0.04355427511108798,0.05467956277012633,-0.015880814557289277,0.05476446956124498,0.444
2004-02-12 13:52:39,0.06221309634259428,0.0790188825040652,0.06160704161597846,0.07903025212545657,0.8029999999999999,0.0759205527613651,0.09565495943390534,0.11740916193704658,0.0956674434145649,0.899,0.08089569803213054,0.1056068747485239,0.057659158118334455,0.10562043691065622,1.5510000000000002,0.043924801015672824,0.0552672940065661,-0.044152253430085234,0.05534632493995954,0.471
2004-02-12 14:02:39,0.06262576297670744,0.07934651362208368,0.03772732162828148,0.07936517835135827,0.742,0.07640636749841274,0.09608048847566386,0.07502589244752238,0.09608624273674057,0.8939999999999999,0.08229376434396181,0.10640044514435086,0.04708017070166369,0.10640108862107103,1.396,0.043765808877385355,0.05517166194762819,-0.020370758287743377,0.05524831391312919,0.498
2004-02-12 14:12:39,0.06251403877142421,0.07946986023266757,0.019652842723736953,0.07948830599884454,0.6859999999999999,0.07490766150690953,0.09432790257263868,0.1042408389715964,0.09433669685573615,0.764,0.08181249084427897,0.10652558222837955,0.17943239874782993,0.10653079092225962,1.5899999999999999,0.04342741344792116,0.05468455969326899,-0.019724500790698974,0.05474978932047375,0.562
2004-02-12 14:22:39,0.06260691440011662,0.07972520288681659,-0.03851298927950014,0.07975488934928048,0.759,0.07650100102544034,0.09624520285361339,0.137898543602024,0.09625357713297769,0.888,0.08113311196835775,0.10517889752465007,0.0005342690223307617,0.10518485607703552,1.3530000000000002,0.04504121294984937,0.056564844786468164,0.007319465149442293,0.05664795943517599,0.486
2004-02-12 14:32:39,0.06244855705845013,0.07936012379966836,-0.03648275178439707,0.07938285813654022,0.85,0.07664822501098695,0.09673594619147605,0.17115481641773853,0.0967425985668146,1.0670000000000002,0.08357327017920721,0.10797981866748375,0.07328377036229389,0.10800338394649377,1.528,0.044517115093509356,0.05602810781451945,-0.04497417168426261,0.05610482035210112,0.437
2004-02-12 14:42:39,0.061328873480149676,0.07756402481957503,0.02671387387546043,0.07759267852655832,0.7130000000000001,0.075141950290541,0.09473329012473192,0.14400682085333186,0.09474315048434584,0.984,0.08256545729771915,0.10657044365340884,-0.004609339361731417,0.10658607432402523,1.254,0.04414287807021669,0.0554080253119777,-0.034062601557795925,0.05549985317834202,0.501
2004-02-12 14:52:39,0.06145202402461037,0.07773002054436448,0.001339950036326396,0.07774289367818069,0.732,0.07666233702817458,0.09623348594976985,0.09843194790506765,0.0962431538618039,0.862,0.08087235704868433,0.10561207409336727,-0.060067774517485066,0.10562840470656347,1.321,0.04386727867571524,0.055134831192668605,-0.003754984507200112,0.05521930406641484,0.46399999999999997
2004-02-12 15:02:39,0.06127867571658738,0.07746439283560286,-0.03398161338830049,0.07749551321266378,0.769,0.07556155085697537,0.09511618724474075,0.08995661439907178,0.09513754232974987,0.883,0.08216592607060814,0.1074191106443641,-0.03750525706221852,0.10744228961600542,1.87,0.044179793935249616,0.055405429627190375,-0.00018292217812323043,0.05549554447709667,0.444
2004-02-12 15:12:39,0.06190634308315825,0.07824789408174163,0.03368427805897741,0.07828142402093517,0.735,0.0751534742907366,0.09467661749760241,0.10679483860642336,0.09468371408626507,0.925,0.08251682211045452,0.10655187404524769,0.13295312675222054,0.10655711093821289,1.263,0.043844572488889844,0.05508348802827131,-0.02509650887156849,0.05516497282929803,0.518
2004-02-12 15:22:39,0.06188978954050451,0.07882607163340637,-0.00690690914319552,0.07886195483443591,0.871,0.07588436935397207,0.09586946676707768,0.08904294448226278,0.09587933213361065,0.948,0.08026402656379703,0.10489638056383446,-0.013035285671435201,0.10490910940613545,1.499,0.04373260413105965,0.05516899408206873,-0.03815884097784299,0.05524429142407381,0.5489999999999999
2004-02-12 15:32:39,0.0617283558767513,0.07855317795022039,-0.0025911519757719726,0.0785842161460955,0.803,0.0756454905024654,0.09490181738649134,0.12011071935549915,0.09492174309078062,0.904,0.08135905073489866,0.1048679992688452,0.013897059742502207,0.10487564178239625,1.275,0.043278187411493176,0.05432322666342974,-0.03970565576975478,0.05443272211077171,0.447
2004-02-12 15:42:39,0.0632109478001852,0.08021421611729512,0.023070306834791308,0.0802328752641825,0.774,0.07551774989013156,0.09488075113465722,0.1365112192643061,0.09489544440291216,0.893,0.08134772205674126,0.10489156207835669,-0.022369444347071082,0.10490264379895091,1.316,0.045092338493089114,0.05673540471000904,-0.001516021701480697,0.05681007858264102,0.473
2004-02-12 15:52:39,0.06069144001171898,0.0774009953009581,-0.01835638111595113,0.07742186274748619,0.732,0.07611431222227626,0.09547423585822862,0.12321775597709517,0.09549269489372124,0.915,0.08006855803506024,0.10423734707970346,-0.024723699711641105,0.10425112791133104,1.351,0.04403042140729397,0.05528312608682516,-0.061016035512410506,0.05539257416231665,0.5740000000000001
2004-02-12 16:02:39,0.06227061868255216,0.07899065254700496,0.029681074731045733,0.07901360430654338,0.74,0.07644362517701023,0.09624881912735515,0.12422495714378581,0.09626295863384653,0.935,0.08200849650861862,0.10670404864947584,0.028525052787919534,0.10673178902655032,1.621,0.04452233995800438,0.05589017896065642,-0.01510182138934108,0.055982953377790357,0.542
2004-02-12 16:12:39,0.061526783534351634,0.07822658891714289,-0.014488011111413549,0.07823640180323693,0.6619999999999999,0.07732325797158054,0.0978472831316909,0.17275718994763978,0.09785468053627576,0.891,0.08342111431222181,0.10812328189055136,-0.021402018015729773,0.10813385484211581,1.302,0.04420699252893071,0.055525936596214805,-0.01266231515431961,0.05558616745912236,0.452
2004-02-12 16:22:39,0.061508618584891164,0.07811198664168569,-0.01172097385613574,0.07813061335856974,0.71,0.07580379901362372,0.09523930398928061,0.09795850513938739,0.09524994118869587,0.755,0.07935548610772002,0.10287184017463491,0.02291147561208044,0.10287585397041948,1.455,0.044174520240244805,0.05554484984015757,0.007295589661444148,0.055628907243092586,0.511
2004-02-12 16:32:39,0.06063054836661861,0.07683864651830984,-0.012771664527745374,0.07686369614167532,0.76,0.07618570242687585,0.09594749920389414,0.12953333528846556,0.09595649563802153,0.825,0.08223721861418978,0.10627534658762676,-0.038734686657043875,0.10628311480751844,1.44,0.04436876800624884,0.055571695055190766,-0.0465865567134902,0.055641378366050105,0.45399999999999996
2004-02-12 16:42:39,0.06268416426583262,0.07984606860329105,-0.009875133351608304,0.07986476954895794,0.8089999999999999,0.07653127594120746,0.09649836653481958,0.13175737992174438,0.09652285711884052,0.877,0.08133273109038486,0.10491512984864493,-0.008943184074210412,0.10492282594491908,1.333,0.04479032179305494,0.056389205298815574,0.029473011645217186,0.05646828378468375,0.496
2004-02-12 16:52:39,0.061219151325748344,0.07739744466607716,0.04524183073720376,0.07743007632416737,0.734,0.07574818106352878,0.09547211077145928,0.09482470567394999,0.09548550294939899,0.967,0.08236495922652431,0.10743049996731925,0.020772807487808572,0.1074521913978628,1.55,0.04437555544704195,0.0560250831815616,-0.027023720335190175,0.0560914890104649,0.589
2004-02-12 17:02:39,0.061413106108696276,0.07843744945521282,-0.0006004701133812914,0.07846076195501078,0.896,0.07675887494506509,0.0967821575362328,0.10822203666423567,0.09679789997274099,0.906,0.0816819180624055,0.10678597292381131,-0.0035008333879470183,0.10680428470894354,1.858,0.04503310708530582,0.05653879228197473,-0.014116995218102363,0.05663879908848398,0.478
2004-02-12 17:12:39,0.06158030177254735,0.07856030338459358,-0.037490076500909936,0.07859787160708069,0.725,0.07701704184774666,0.09723347739252129,0.09831660535464161,0.09723507694492645,0.842,0.08199179647443687,0.1071594194692936,-0.07216616853142631,0.10718022424296793,1.665,0.04467517945212035,0.056236980476410105,-0.023548126422870328,0.05633276219647327,0.478
2004-02-12 17:22:39,0.06191654865960157,0.07864398779600508,-0.008494644238674982,0.07866279982291675,0.747,0.0758276283021633,0.09511862450901717,0.10892288632230197,0.09512077180393153,0.984,0.08108384198447166,0.10525771513572059,-0.025107759366951345,0.10526399720174978,1.428,0.04419200156257491,0.05570769949306791,-0.0019157769159876025,0.05577177286905508,0.473
2004-02-12 17:32:39,0.061149470188973806,0.07761298161695639,0.04467330469381024,0.07763036492429501,0.779,0.0754872796523265,0.09503647586866479,0.11794845263374837,0.0950394789737493,0.823,0.07966375311294459,0.10298775509964612,0.04882789970464989,0.10299416127007092,1.237,0.04365691684164126,0.05498409713842083,-0.0026270190819274292,0.05508123880509693,0.45899999999999996
2004-02-12 17:42:39,0.06146056936373751,0.07818832480235162,-0.006343520687184241,0.07821064490099093,0.749,0.07510537623907375,0.09456996779954643,0.11472811528663764,0.09458573622456727,0.827,0.07857366082328275,0.10181422385757445,-0.015338431566355564,0.10182078491081996,1.162,0.04420738317300515,0.05543642723761314,-0.008506021281981614,0.055517983980341606,0.447
2004-02-12 17:52:39,0.06138336832853121,0.07807553768822549,0.030823988329122212,0.07809024292033795,0.913,0.076713853215489,0.096831874135708,0.10006994478595713,0.09683578898234572,1.0859999999999999,0.08184300991259325,0.10697919637997151,0.05717021947774376,0.10702818791993206,1.892,0.04396928560964763,0.0552812037919449,-0.007935179653386679,0.05538111478119532,0.529
2004-02-12 18:02:39,0.06011616778162955,0.07646555305465291,0.01807869469415398,0.0764835117825313,0.705,0.0753441085990527,0.09470801973203984,0.11334604534149534,0.09472793004959536,0.979,0.08125401630938972,0.10495479806969155,0.023190966231923238,0.10497302581723572,1.487,0.044294252649053505,0.05572914354212999,-0.0017259762661071842,0.0558358143661044,0.501
2004-02-12 18:12:39,0.0622623174959713,0.07888215680520158,0.0682104971625721,0.07890594187676953,0.6890000000000001,0.07608550222178816,0.09578625234310095,0.08384642713986387,0.0957883827927005,0.786,0.0821859465794228,0.10703781791567403,-0.02223411056560068,0.10704972414546932,1.455,0.044432198837832455,0.05593186173278771,0.016945141067330412,0.05600521895347662,0.5860000000000001
2004-02-12 18:22:39,0.06079369109819761,0.07729426883487898,0.014830626934538186,0.07732182159601848,0.752,0.07491440011719247,0.09448597779452676,0.11770736225516298,0.09449930041639693,0.913,0.08278465745397695,0.10654840571161908,0.0196254386737699,0.10658568972137634,1.226,0.04428482836075838,0.05567748846280012,0.025029414339511752,0.05572305966024579,0.483
2004-02-12 18:32:39,0.06178412031837419,0.07821937970348702,0.025738912034514987,0.07824837190289884,0.764,0.07634239953122623,0.09600859063000525,0.09810721862255636,0.09602551207713632,0.911,0.08128546315738037,0.10460209145209629,0.026070307093432457,0.10460970434746597,1.294,0.04467703501147401,0.056141203762460776,-0.006017726325321469,0.05623023387051549,0.449
2004-02-12 18:42:39,0.06062463987499302,0.07694282143276458,0.04651764817491437,0.07697023902896866,0.771,0.07473821963963038,0.09471035628366979,0.11166024938528891,0.09471630883400509,0.855,0.07950686068655695,0.10271804319020322,0.01032907808552695,0.1027237889452788,1.353,0.04378451096244785,0.05514534199483755,-0.04634977543890277,0.05521912941660711,0.46599999999999997
2004-02-12 18:52:39,0.06151267151716375,0.07845813298435753,-0.04197282370771081,0.07847914948041358,0.792,0.07669407685922117,0.09654001666374258,0.1152666389331251,0.09655305589248764,0.972,0.08101352605107648,0.104866775262087,0.06618663062838906,0.10489597971737158,1.289,0.04453952829727873,0.055910318084184424,-0.0011201156549199493,0.05600088635392668,0.515
2004-02-12 19:02:39,0.06163587089213306,0.0785192101267883,-0.023868155910260015,0.07854133059946583,0.8300000000000001,0.07628448654719432,0.09610208139450785,0.13434745741786736,0.0961054983333567,1.045,0.08007456418770412,0.10345583998469118,0.03286640499439625,0.10347409706829921,1.555,0.04470091313052275,0.05615151592392622,-0.037580352829281155,0.05623953847408177,0.503
2004-02-12 19:12:39,0.06239308559988218,0.07936299808488308,0.013258923788090331,0.07938269758832975,0.9930000000000001,0.07596874847404622,0.09548340560739148,0.1420391690039534,0.09548834189912644,0.871,0.08021128961375071,0.1042281851451605,0.08116143695068087,0.10423767502760649,1.252,0.04393212559206856,0.055180489199248055,-0.00977695517293874,0.05527050967477114,0.472
2004-02-12 19:22:39,0.060577225450461014,0.07688694870980117,-0.0479402500762598,0.07691234309864622,0.738,0.07613955759558536,0.09579187357250656,0.14641520306128994,0.09581068361146575,1.049,0.07999472630499531,0.10315525917849289,0.06427260405201513,0.10317636537119115,1.167,0.04537951071829541,0.057231380390213686,-0.020921457162337537,0.05730857456257705,0.515
2004-02-12 19:32:39,0.060348893988964106,0.07660710730850659,0.01588502718328829,0.07662966668147303,0.793,0.07478958933541624,0.0940650110663629,0.11231075430127832,0.09407532672280672,0.782,0.08132643195468488,0.10522983384456018,0.03050302254132008,0.1052670258707847,1.374,0.043911860930708035,0.054978277957101064,-0.010214328080135568,0.05508224898308725,0.459
2004-02-12 19:42:39,0.06146183895697985,0.07831468238784106,0.05085542530322873,0.07834107504534087,0.7909999999999999,0.07621260803750189,0.09631325491092368,0.1357993006100325,0.0963305551639572,0.9299999999999999,0.08161721763757965,0.10512887752455112,-0.033646935785451255,0.10514030002612915,1.2229999999999999,0.044706430978073676,0.05630655928889889,-0.02935377411998841,0.056422889054862556,0.5509999999999999
2004-02-12 19:52:39,0.060919673812197754,0.07734471468588554,-0.010459237994720271,0.07738095059014262,0.813,0.07606221006885064,0.09574834148789609,0.12659070966497998,0.09575653007704037,0.8180000000000001,0.0802263294106155,0.10445789350381929,0.016112972545762914,0.10446253753910463,1.7309999999999999,0.04386967137067067,0.055131976595914754,0.00793606670264785,0.05521440614574821,0.483
2004-02-12 20:02:39,0.06096616045705319,0.07740030262310987,0.007410949115232298,0.07742523695630595,0.835,0.07527335319107321,0.0949978944045359,0.17144538494401224,0.09500945979768234,0.942,0.07948225010986798,0.10305829092351965,-0.029537674443464022,0.10306063675517083,1.362,0.04312896137506577,0.05421689316935204,-0.018693093611077558,0.0543307461035334,0.498
2004-02-12 20:12:39,0.06019703110503412,0.07597036233281297,-0.006880669226654334,0.07599595820412076,0.694,0.07481258850529769,0.09405220824947798,0.11394096850228133,0.09407932208351387,0.83,0.07934703842961073,0.10217343795025452,0.012319460690478234,0.10218857188472229,1.404,0.042922261829189276,0.05401457972677445,0.02294459633842966,0.054114328191803125,0.486
2004-02-12 20:22:39,0.06161287172225174,0.07810956753999261,0.016443092637605416,0.0781273211774909,0.737,0.07699130816934405,0.09715643358022162,0.16711717681922997,0.09716434056582528,0.8300000000000001,0.0814636456858245,0.10546593899519911,0.04572256445741893,0.1054767000092256,1.207,0.04310464378143318,0.05417227683805286,-0.015475383703304396,0.054245148713890884,0.456
2004-02-12 20:32:39,0.06208740661165089,0.07863886098674958,-0.0019048547158262462,0.07865963234488732,0.7789999999999999,0.0758313882513797,0.09568152040518704,0.10169569787616234,0.09568574989284089,1.033,0.08092773084623268,0.1059087602626936,-0.054097877138546094,0.10591102640857429,2.063,0.04437570193856995,0.055861437743976325,-0.011708299523103307,0.05593333108484063,0.551
2004-02-12 20:42:39,0.060778895453879364,0.07709002976795655,0.008961744512815327,0.07712209299159146,0.669,0.07588881293031847,0.09559880613961078,0.18114635525750425,0.0956163373026686,0.8160000000000001,0.08136720542995217,0.1045846395671683,-0.011327538616997477,0.1045979018916291,1.209,0.0433542165144766,0.05445936640309055,-0.01408979572150044,0.05454832044743376,0.466
2004-02-12 20:52:39,0.0622642218858339,0.07926287605463782,-0.010983559984801597,0.07930226054634347,0.777,0.07571717369012143,0.09521308834037208,0.1051700624887776,0.09522695448245172,0.931,0.0812778455979295,0.10422939086348287,0.04832646033233232,0.10424062062193357,1.1480000000000001,0.04516021290101905,0.056697287064382,0.004248962413968808,0.05677766985471113,0.51
2004-02-12 21:02:39,0.06065432882464921,0.07691669818398025,-0.0010756671843565654,0.07694280742876664,0.7689999999999999,0.07634874749743632,0.09600917302419998,0.15181805202273047,0.09602420823326038,0.833,0.07916695151130407,0.10214862413518162,0.07049419017738316,0.10216687389076441,1.347,0.044337418819276934,0.055539549412187,-0.014046742809375037,0.055603053825368016,0.498
2004-02-12 21:12:39,0.0608365642853648,0.07717961350128712,0.033304838616212716,0.07720046383784337,0.774,0.07514693100249047,0.09450952095255684,0.0796502060179455,0.09451773446824784,0.915,0.08072527955466532,0.10592821107444839,0.018104772752209976,0.10593585208083053,1.911,0.04398915962693349,0.05506712282199234,-0.008452368796502253,0.05515266446224538,0.491
2004-02-12 21:22:39,0.06067879290980954,0.07697631093311424,0.04025935881561639,0.07699520241154158,0.752,0.07604331266175073,0.09571059804392003,0.12335080462041456,0.09572149635018629,0.935,0.07927486693686259,0.10207068397075561,0.038332856399085784,0.10207812474732893,1.1869999999999998,0.044345915327895606,0.055619486089986736,-0.04230768610561767,0.055701445298573876,0.45199999999999996
2004-02-12 21:32:39,0.060815078861272055,0.0774264374334057,0.042391175501535386,0.07744794754753132,0.8420000000000001,0.07615845500268513,0.09548282608278688,0.09744597971286711,0.09548543595704136,0.95,0.08137042824356594,0.10480241096309491,-0.060734835012926536,0.10481285935003926,1.343,0.043719761707113086,0.055239981415148014,-0.036377108561829505,0.05532195519412087,0.506
2004-02-12 21:42:39,0.06051096244933807,0.07661897541522672,0.050004649946176816,0.07664234231276641,0.7130000000000001,0.07613301430733889,0.09583249519103743,0.13409902050130756,0.09583547161163432,0.849,0.08050012207627359,0.10463811087217499,0.09354357284127549,0.10463742108865534,1.587,0.04365970018067161,0.05495149930396124,0.016233720561337206,0.05504107597898199,0.6839999999999999
2004-02-12 21:52:39,0.0605156990087402,0.07693476584771697,-0.012689522603117407,0.07695752603557553,0.755,0.07633063137848517,0.09563666648014502,0.12301120266420665,0.09564838348015259,0.8320000000000001,0.08049387177108236,0.10400792171810025,0.08213797728885062,0.10402582109113229,1.416,0.04317676644367257,0.054348111357150446,-0.03993883310877175,0.054433741632705535,0.44
2004-02-12 22:02:39,0.06074896235167698,0.07729081208170724,0.04375387705969383,0.07732656229390501,0.825,0.07604946530592296,0.09598428434965871,0.0836539695661102,0.09598848573664125,0.854,0.08059182577274289,0.10383258210936125,0.06202433458998084,0.1038382151264669,1.577,0.04435997851457481,0.05579359234028377,0.030643753473381996,0.0558892763549944,0.437
2004-02-12 22:12:39,0.059402656379705446,0.07572847295509283,0.03176220991838105,0.07577477318206566,0.861,0.07486503247228825,0.09413854050294633,0.10454484326756334,0.09416232751500526,0.894,0.07983216953952844,0.10347381568384743,0.051955860328371295,0.10348366413879533,1.5819999999999999,0.04402304800038929,0.05532537870037058,-0.03422297100590804,0.055408799528493036,0.518
2004-02-12 22:22:39,0.060527027686898806,0.07666786090856746,0.03194984607091629,0.07668891482931631,0.74,0.07673377606328435,0.09647827458045857,0.12748001939708192,0.09648388439651288,0.808,0.08193280921919971,0.10605108375551867,-0.024749331129819883,0.10606552226998649,1.611,0.04424219932613787,0.05572598297448074,-0.010535633806496213,0.055796860249934056,0.5
2004-02-12 22:32:39,0.06077078958933501,0.07737118068600506,0.0036572213310755016,0.07740153901636365,0.8029999999999999,0.0757229356902186,0.09588568757796281,0.12661086028998023,0.09590024950117398,1.0130000000000001,0.0806311831632402,0.10384558447702409,-0.08229142572065974,0.10387434704780645,1.37,0.045051223204256766,0.05671778516085841,0.01792091583072444,0.05682026751029428,0.5740000000000001
2004-02-12 22:42:39,0.061741833097318406,0.07794286489920733,-0.030876412611179044,0.07795638873659312,0.781,0.07780155281019537,0.09790560724505051,0.1289352148204897,0.09790424841401202,1.0030000000000001,0.08116314273157844,0.10422677756502297,0.0847940511900172,0.1042319070336398,1.4889999999999999,0.04440246105766767,0.05563239899815879,-0.0010335804387595561,0.05570631486024152,0.474
2004-02-12 22:52:39,0.06189354948972087,0.07879911700505407,-0.005262697063007626,0.07882090394790583,0.769,0.0769735338639574,0.09693259501515573,0.10458262136564465,0.09693807170350073,1.033,0.08186283509936963,0.10619053504737617,-0.04571780950856287,0.1061927423612446,1.409,0.04470989794423431,0.056327456930770105,-0.03395881616977119,0.056414113264317015,0.534
2004-02-12 23:02:39,0.06124337125836191,0.07753647584149112,0.010765246914386411,0.07756203756587801,0.7250000000000001,0.07546354802480522,0.09488582196292182,0.1285909829644738,0.09489576240768442,0.864,0.07919278285072427,0.10217977910734728,0.03093696188354095,0.10220263753971431,1.416,0.04467718150300153,0.056139787272907395,0.02395250390048926,0.05621381822159686,0.471
